x,y,t,u,v,p
0.6666666666666666,0.5079365079365079,0.0,8.488940096260975e-06,8.30254782473656e-06,8.664125517298119e-06
0.09523809523809523,0.31746031746031744,0.0,-5.4508103806082e-07,-1.029634766473509e-05,-1.1969188010203263e-06
0.5396825396825397,0.5555555555555556,0.0,-0.00023209834352912236,-4.489533448335153e-06,6.1991858064543055e-06
0.4603174603174603,0.7619047619047619,0.0,1.2429132997725616e-05,-1.0105269433373966e-06,2.9623106963251733e-05
0.30158730158730157,1.0,0.0,-4.1887697102589175e-05,-4.0021877332523225e-06,1.0759366955694231e-05
0.0,0.8095238095238095,0.0,-5.4896884004735764e-05,1.7065112045431854e-06,-6.80490553829506e-06
0.8095238095238095,0.15873015873015872,0.0,-9.55976575562018e-05,1.3027248320060324e-05,1.213135065496594e-05
0.2222222222222222,0.2222222222222222,0.0,-0.00017130654767991946,4.572003820439949e-06,-5.01072058902304e-05
1.0,0.5079365079365079,0.0,5.283281218709083e-05,-3.862622197871392e-06,-2.481044693120564e-05
0.42857142857142855,0.31746031746031744,0.0,5.095400881860454e-05,-8.355422225960224e-07,-5.887103457437175e-06
0.25396825396825395,0.746031746031746,0.0,8.095556552502334e-05,1.8918375100270919e-06,-1.3087471175399287e-05
0.2698412698412698,0.49206349206349204,0.0,0.0001255939779361192,-1.4163826172272338e-05,1.721584590426371e-06
0.4444444444444444,0.3492063492063492,0.0,-3.342961441104739e-05,-7.750559716582134e-06,1.329575627913065e-05
1.0,0.5238095238095237,0.0,-1.6277902378958106e-05,1.1910725404919802e-05,1.8558883335746528e-07
0.2698412698412698,0.20634920634920634,0.0,0.00011933974245397996,-1.914141232377374e-05,-4.238505454981682e-06
0.746031746031746,0.047619047619047616,0.0,1.2890648264269378e-06,4.382474365361182e-06,-1.0081671804180659e-05
0.6984126984126984,0.15873015873015872,0.0,-8.86713254903087e-05,7.464998459368773e-06,2.5094415471726424e-06
0.07936507936507936,0.07936507936507936,0.0,0.000277068787287608,-2.056398622449134e-06,-9.076766496371273e-06
0.6031746031746031,0.7142857142857142,0.0,1.742558055858856e-05,3.086120605238254e-06,9.147489504520294e-06
0.4444444444444444,0.8095238095238095,0.0,-0.00020062796505721628,-5.490293286167167e-07,6.353023769939795e-06
0.4603174603174603,0.015873015873015872,0.0,-1.5436464317091502e-05,7.503543821536552e-06,1.705608408423282e-05
0.42857142857142855,0.047619047619047616,0.0,-0.00018625593655413955,-1.0445313039552378e-05,-3.7941083881404636e-06
0.015873015873015872,0.31746031746031744,0.0,0.00014891334400784663,7.423322447798453e-07,-9.903074077609416e-06
0.9841269841269841,0.5079365079365079,0.0,-0.0002105333254165646,-2.845229040531331e-06,1.970471622719069e-05
0.5555555555555556,0.6190476190476191,0.0,5.8426250681797395e-05,-1.0107855417650602e-05,-2.44216346073635e-05
0.23809523809523808,0.9365079365079365,0.0,-4.693322800536428e-05,9.98609622432115e-06,-2.0971940429614207e-06
0.2222222222222222,0.5396825396825397,0.0,-3.1308150229753495e-05,-3.3439249694033187e-06,1.9513586080548677e-06
0.6031746031746031,0.38095238095238093,0.0,-1.3156366513238498e-05,-2.152018556249611e-06,2.2326181198048417e-05
0.5873015873015872,0.3968253968253968,0.0,7.287380434562766e-06,-4.947835570276616e-06,-1.4851527358142775e-06
