x,y,t,u,v,p
0.7142857142857142,0.9841269841269841,0.0,0.0001598674749006544,4.8255145295131e-06,2.72190532712344e-06
0.6349206349206349,0.7301587301587301,0.0,0.00046071792847197923,3.273262899482174e-05,-3.774206733321284e-05
0.6031746031746031,0.1111111111111111,0.0,-0.0007467615899061724,-4.317523689396746e-06,-3.295565779296803e-05
0.031746031746031744,0.7301587301587301,0.0,0.0005746518649032521,2.039547059032626e-05,-0.00012264415413356159
0.746031746031746,0.36507936507936506,0.0,-0.00014287404431386245,4.424515252723255e-05,6.610727686416077e-06
0.15873015873015872,0.7301587301587301,0.0,0.0005107506968417992,1.4561958981155879e-06,3.7448817378079695e-05
0.47619047619047616,0.14285714285714285,0.0,-0.00031879293367442915,-8.94753372582461e-06,-2.349187677424324e-05
0.9365079365079365,0.42857142857142855,0.0,0.000688630008145874,-3.2264282571233856e-05,-7.095710017429038e-05
0.07936507936507936,0.6666666666666666,0.0,0.0013420829077542603,9.22731359519786e-06,-4.4237452274433776e-05
0.4603174603174603,0.6031746031746031,0.0,-0.000616901926145835,-2.1841114755644778e-06,4.137277933861697e-05
0.42857142857142855,0.19047619047619047,0.0,-0.0009640148691573329,1.3923373137280055e-06,1.336362540878548e-05
0.9206349206349206,0.12698412698412698,0.0,-0.0012896323533477026,3.654814068575263e-05,3.8768919378056106e-05
0.30158730158730157,0.9206349206349206,0.0,0.0018668454798764717,-1.6221659270861288e-05,-1.927777721109237e-05
0.2698412698412698,0.42857142857142855,0.0,8.325747285718142e-05,-1.2563753393622538e-05,0.00013793469913631453
0.5079365079365079,0.047619047619047616,0.0,0.0001106817155473548,-2.1579703828143907e-05,0.0001588993146460253
0.9206349206349206,0.047619047619047616,0.0,0.0013413681024888834,-1.5411943627546912e-05,-3.974380601445872e-05
0.5714285714285714,0.09523809523809523,0.0,-0.0001246576999674261,3.3086080906047285e-05,-0.00018804353300766778
0.015873015873015872,0.9365079365079365,0.0,0.00019419093665603475,-1.0619445015877741e-05,-7.30927664747201e-05
0.7936507936507936,0.19047619047619047,0.0,-0.0014807657452784605,3.5691054568478526e-06,7.333960763049512e-05
0.7301587301587301,0.873015873015873,0.0,0.0014436663177427509,1.3490368749793514e-05,6.89422255410387e-05
0.3333333333333333,0.031746031746031744,0.0,-0.002240803342659495,7.123642373581841e-05,-9.033629179292756e-05
0.031746031746031744,0.9682539682539681,0.0,0.0007021736405003493,-4.3610901391548944e-05,-0.00015245620202866518
0.5079365079365079,0.7619047619047619,0.0,-0.0005894348270530238,2.4502216327154205e-06,0.00010077830375451356
0.5079365079365079,0.6349206349206349,0.0,-0.0005945686679935216,-3.7041970433905285e-05,0.000146468226686746
0.9206349206349206,0.6190476190476191,0.0,-0.0009583503407815872,4.336007336317487e-05,-7.094729284863474e-05
0.23809523809523808,0.09523809523809523,0.0,4.1094901752726726e-05,1.0931218084995908e-05,-6.045527610142614e-06
0.2857142857142857,0.5555555555555556,0.0,-0.0025489717187713048,2.695472668445408e-05,-9.078017662063537e-06
0.6984126984126984,0.12698412698412698,0.0,-0.00070458959016328,1.8590106307956168e-05,0.0002466622122343788
0.5555555555555556,0.8888888888888888,0.0,-0.000879292704019594,3.170329195662655e-05,-0.0002236878819196877
0.06349206349206349,0.5238095238095237,0.0,0.003500512783290641,1.3404176473525706e-06,-0.00010504759386731268
0.5396825396825397,0.25396825396825395,0.0,0.0010906919365957317,-1.905513781926344e-05,-7.272927545896489e-06
0.25396825396825395,0.8888888888888888,0.0,-0.000502092118311581,3.7353533987063746e-06,-0.00023306707657456776
0.14285714285714285,0.7142857142857142,0.0,-0.0021424357852768377,-2.3085791187792267e-05,3.031791811919079e-06
0.5396825396825397,0.2222222222222222,0.0,-0.0005412684562216754,-8.380408284601675e-06,0.00011376192730424916
0.38095238095238093,0.5555555555555556,0.0,0.001271990633518053,-1.1379104878743023e-05,-6.077664362247009e-05
0.19047619047619047,0.7777777777777777,0.0,-0.0014087909514710396,-4.121423040320114e-05,2.1026945059462164e-06
0.9523809523809523,0.30158730158730157,0.0,0.001776041367269893,1.8734455922395368e-05,3.7349549221715495e-05
0.9682539682539681,0.2857142857142857,0.0,0.0015450825585585826,4.053127774090354e-05,-4.6404294946485555e-05
0.6190476190476191,0.20634920634920634,0.0,0.0005945322052269378,-9.65150809026453e-06,-0.0001704452710642332
0.14285714285714285,0.873015873015873,0.0,-0.00043733579394896187,-4.648844029716158e-06,-3.080229476975592e-05
0.2222222222222222,0.5238095238095237,0.0,0.0005899423746801779,-9.822368615887509e-06,-3.7188808018499085e-05
0.047619047619047616,0.5396825396825397,0.0,-0.0002137429728375814,-1.0857769496523795e-05,-9.111589125070321e-06
1.0,0.746031746031746,0.0,0.0015644074939133645,6.041965546071221e-06,-5.441448137899919e-06
0.9365079365079365,0.6984126984126984,0.0,0.0010348168971185947,-9.875355487072026e-06,-3.1809827454444664e-05
0.3492063492063492,0.4603174603174603,0.0,-0.00023609322602998798,-1.6645084143072332e-05,0.000102595986404434
0.5238095238095237,0.1111111111111111,0.0,-0.0006336066858685416,6.569036337532686e-06,-4.4800082545277374e-05
