x,t
4.149137421221494,0.8038528067373559
1.0235269149049484,0.9662466616538988
4.860917628454793,0.7573365524165473
4.305741782061425,0.05190718618411916
5.9263734949347935,0.2844545955343032
1.1506166599395569,0.2756791497834348
0.8559284693464719,0.6231472120881675
0.3673181064608881,0.8943459241284195
1.5433066951921606,0.4360354018989202
5.973179198753551,0.7966548693201185
0.03402080089582445,0.3818935297958749
4.862603624864418,0.8606218472108986
2.7559368379142164,0.596730764768325
1.9887813076299683,0.3878589430125222
5.717997999282746,0.36750910865131314
1.317874214807702,0.4707783115875579
1.3676396645723874,0.24339987923663575
2.0004823536008094,0.7507828241530962
3.9690704808990476,0.9863244752555529
3.1349227847622414,0.5890648676319566
0.8889468826996004,0.7154460015664734
5.336554160371672,0.6168850806743078
2.643877412272912,0.4590669696935158
0.7538032005859874,0.15114651828035486
6.207663623980687,0.8059753692251922
4.056537353353959,0.9246303958818374
2.3374245020038855,0.8267262011884318
3.1514424399739065,0.13347246170256544
1.362542794041834,0.10899059998386906
6.127890726683465,0.24580764549349554
0.5582801147068654,0.5087518405859841
5.508071035851503,0.9561689776977109
5.160296907690297,0.975220197172927
0.5009768568834461,0.6148671208240742
4.481469793237223,0.2539320302960343
0.6504310442485254,0.9192884837174324
0.234126145503521,0.14346475621933474
6.119416311932538,0.7195707894053298
4.066384394498126,0.05253964485758045
4.406997153312192,0.4679656668435539
0.7100667718817899,0.18505270475781854
0.163994124911259,0.5107314526094033
5.87698494193635,0.8010371957016164
5.073461664594454,0.8711329159560939
5.24812272731339,0.2960462735639907
1.5190235870623487,0.2838413389987794
0.40711580161723254,0.7038033981689945
0.3720558559016,0.1844861296463326
0.7702788985589487,0.9130391355214675
1.4604742778648832,0.4978092432146347
3.961659531521967,0.24515611208551713
5.310762113441702,0.4724988156557183
4.524783897166916,0.5806376915302405
3.740107820513794,0.5787120186899662
1.614798429667638,0.9114424842602034
4.707739604783171,0.035852840030016986
4.877695101693587,0.009915819667420944
5.981113155085522,0.5430631111243026
3.2137027275402903,0.6012704864015734
4.407484946290774,0.44318165234149876
4.909814275051849,0.058554185599371866
3.4865831735214243,0.8757049615654788
0.3968612519537999,0.8722844839255923
3.969924156542297,0.7918132070541654
2.053857940667943,0.4702069314009305
2.72230676777446,0.10175836036322172
3.8210614404570764,0.13644912832051537
3.19023968984375,0.6391526256579452
0.7218353810276822,0.47497954838690304
4.478496730522422,0.46971960563434745
5.106304538691128,0.4741946585202068
0.09476150630136042,0.9430735131225723
4.900425379948028,0.6597044074963845
3.3913725452681236,0.6281409595945102
0.28039057340144075,0.8885703741632327
1.4113959829247262,0.619980020519026
0.9744102536846226,0.5279683887543148
0.5655085897700171,0.40942260341126646
4.754259363595924,0.8116120394411778
2.1608730045061657,0.8401167136755685
5.686120353871914,0.9312082212285198
1.4085711896969977,0.7965047914351076
2.685899926319717,0.12057957800038366
1.8902866002952525,0.023180461770802352
0.4345194492547145,0.4444462334322301
1.8169074675675914,0.246680286064483
0.6507480858923482,0.7147183006785423
5.5742428606068986,0.16170312754553728
4.324940541253827,0.8888742233580496
5.411457368954145,0.4977725782976078
5.228866138932335,0.3647666772011978
1.46622174428024,0.5532834505402354
3.7516866852815554,0.9691312245583206
2.427957647956782,0.8757216340359049
4.419225736333469,0.2682215604950521
5.293261474249958,0.9315413623001539
3.008587969052769,0.05136950978888266
2.0763930147361402,0.26995330709377585
4.619192892964436,0.7377519573116481
4.238582728931497,0.14141291673051837
5.084543422938037,0.36310011799286435
2.872518032138203,0.790111135916408
4.798089996749277,0.8161050388202316
3.5079813563739664,0.16740498550068184
6.236238064866561,0.5316054265409569
2.0835287135087155,0.2710800840684755
1.2033733442544559,0.9424760742813438
1.940315383622451,0.8526045243647824
