x,y,t,u,v,p
0.7777777777777777,0.6825396825396826,0.0,4.3642419210114254e-05,-1.0771108055008735e-07,-2.8053173452355224e-06
0.42857142857142855,0.6825396825396826,0.0,-5.972300167004652e-05,3.0767052579905e-06,2.8469732341711884e-06
0.5555555555555556,0.06349206349206349,0.0,-0.0001092257764942377,-6.35989263225944e-07,4.293948833975703e-06
0.47619047619047616,0.12698412698412698,0.0,2.7298561990621705e-05,-6.428297010943427e-07,-9.683101069696231e-07
0.8888888888888888,0.5238095238095237,0.0,-0.00013209632129611849,3.612518463322504e-06,-2.7874400662430934e-06
0.4126984126984127,0.6825396825396826,0.0,4.529263512447255e-06,-5.648214109025616e-07,-6.8074683776847325e-06
0.20634920634920634,0.2698412698412698,0.0,0.00016315442770315964,2.4459174241624553e-06,4.171601443877869e-06
0.015873015873015872,0.5396825396825397,0.0,-0.0001486919324697905,-1.976639271512345e-06,-6.294734012109411e-07
0.6349206349206349,0.49206349206349204,0.0,2.9338537248153343e-05,-1.4964009735593e-06,-3.478152667941584e-06
0.6190476190476191,0.19047619047619047,0.0,-0.00022609819604442181,5.331959279601548e-07,2.0789358611831375e-06
0.2698412698412698,0.3333333333333333,0.0,-0.000131946312994283,-1.3162007317477065e-07,8.986156985984686e-06
0.15873015873015872,0.5396825396825397,0.0,0.00012536735490633304,1.872365624713091e-07,-2.1928905327022595e-06
0.7777777777777777,0.6984126984126984,0.0,-4.790031139073405e-07,4.747934855579769e-07,7.56475789513498e-06
0.23809523809523808,0.3968253968253968,0.0,-0.00023554952141116437,2.580833485932207e-06,2.8857398734073977e-06
0.7142857142857142,0.1111111111111111,0.0,7.022292276936493e-05,-3.7512741098508955e-07,2.2571688592091185e-05
0.9047619047619047,0.6031746031746031,0.0,-7.149951574650936e-05,2.396556077365443e-06,-1.0359424389151268e-05
0.9365079365079365,0.42857142857142855,0.0,0.00030357771815950547,-2.3989643356822488e-06,-1.6027608461049211e-06
0.38095238095238093,0.047619047619047616,0.0,0.0001261435679592537,-1.4122646945244297e-06,2.596546663776304e-06
0.3968253968253968,0.7619047619047619,0.0,-8.316008852727962e-05,9.390545036277427e-07,-1.9412412245594125e-06
0.031746031746031744,0.7777777777777777,0.0,2.9512454898835588e-05,-2.909715583569818e-07,-6.6698225902419804e-06
0.031746031746031744,0.9841269841269841,0.0,0.00012094229774686093,-1.9650530237155578e-06,4.685421857773255e-06
0.5238095238095237,0.5873015873015872,0.0,-0.00013206849667652418,1.4770832272414235e-06,7.771306101510469e-06
1.0,0.6825396825396826,0.0,0.00013260929961784863,8.672809232099953e-08,4.935141927086906e-06
0.4444444444444444,0.14285714285714285,0.0,-6.309970641317925e-05,-2.7508174725845534e-06,-4.554057689789075e-06
0.5238095238095237,0.3492063492063492,0.0,-0.00023460166794700302,1.7473152034489115e-07,-7.571415252713629e-06
0.09523809523809523,0.30158730158730157,0.0,-0.00010715384705590034,-1.7707264043757564e-06,-8.312700477496634e-06
0.8571428571428571,0.12698412698412698,0.0,-6.662506937848265e-05,1.561119659973224e-06,-3.511406142460149e-06
0.47619047619047616,0.7301587301587301,0.0,6.060957967536952e-05,-1.4956361963392506e-06,4.821094966201919e-06
0.4126984126984127,0.09523809523809523,0.0,-2.408055557714951e-05,3.672747639956081e-06,5.670582314156004e-06
0.2698412698412698,0.8888888888888888,0.0,-8.194489379477292e-05,-2.8678008303278265e-06,1.273894342161988e-05
0.5396825396825397,0.8888888888888888,0.0,-4.919738314378752e-05,-2.774447626040504e-06,9.770602758697272e-06
0.06349206349206349,0.9682539682539681,0.0,-9.006234941317135e-05,9.247881754843296e-07,1.4826349326752942e-05
0.2222222222222222,0.8095238095238095,0.0,1.2146651759811911e-05,1.1809329872802147e-06,9.249394137257986e-06
0.6666666666666666,0.1111111111111111,0.0,3.68632974711687e-05,3.167618242045665e-06,-7.868540311566037e-07
0.6984126984126984,1.0,0.0,-8.608055503721626e-05,7.749321820653251e-07,-1.6689986831768952e-05
0.6349206349206349,0.6825396825396826,0.0,-2.4127062573601856e-05,8.053498385566231e-07,-1.3296417757113265e-05
0.1746031746031746,0.5714285714285714,0.0,5.149807982112259e-05,5.23186481050254e-06,-1.58632525785323e-05
0.9365079365079365,0.6825396825396826,0.0,-2.0355750084535273e-05,-2.1217717633598818e-06,-1.0685521368051493e-05
0.7301587301587301,0.7936507936507936,0.0,-2.840410929148974e-05,3.6365957248577117e-07,-7.12000333995783e-06
0.2857142857142857,0.047619047619047616,0.0,0.00010997542884364663,-3.1440613438867767e-06,-4.661364738704373e-06
0.15873015873015872,0.2698412698412698,0.0,-0.00024091990632607967,-2.0577807711327777e-06,1.3412255824880822e-06
0.23809523809523808,0.0,0.0,-5.4072480646973455e-05,-5.114173656464883e-07,4.819330198328079e-06
0.8571428571428571,0.6349206349206349,0.0,-3.877740931362355e-05,-1.6622372511325565e-08,-1.2212965435495948e-05
0.3492063492063492,0.14285714285714285,0.0,-0.00011676457807610255,-1.0780404278938661e-06,-9.71452379426535e-06
0.7301587301587301,0.9841269841269841,0.0,4.112633976881431e-06,4.619255902115274e-06,8.75356610433297e-06
0.4603174603174603,0.5873015873015872,0.0,0.0001262635768561158,-1.8890144559697387e-07,-5.853350999675624e-06
0.12698412698412698,0.8253968253968254,0.0,-0.00018543959121213074,-2.9907489257177795e-06,-8.806554401585222e-06
0.30158730158730157,0.1746031746031746,0.0,-3.768797681482096e-05,9.357767386441325e-07,-7.410486790239675e-06
0.5238095238095237,0.06349206349206349,0.0,0.00014549709904851962,-1.3486680814571535e-06,-1.549757526933551e-05
0.015873015873015872,0.5714285714285714,0.0,2.210686760704629e-05,2.473199776112814e-06,1.3032234854250376e-06
0.6666666666666666,0.031746031746031744,0.0,6.262771785272028e-05,8.670667729069012e-07,1.0406563756830254e-05
0.49206349206349204,0.6507936507936507,0.0,9.255900238751063e-05,2.159078046248811e-06,-7.007034687364885e-06
0.7301587301587301,0.2857142857142857,0.0,0.0001892939055121086,-2.0150287969921457e-07,-9.971568226368988e-06
0.5396825396825397,0.6984126984126984,0.0,4.471040274695953e-05,7.452135949651802e-07,-4.11626807780225e-06
0.5396825396825397,0.31746031746031744,0.0,1.5303274753441304e-05,-1.188293067227562e-06,-6.451095955768229e-07
0.6666666666666666,0.5555555555555556,0.0,-2.1545781042544233e-05,-6.8391464753186275e-09,1.3314611348108226e-06
0.4126984126984127,0.6984126984126984,0.0,0.0001334436834965787,-2.5343308770384995e-06,-1.1711330928598147e-05
0.873015873015873,0.20634920634920634,0.0,-6.70999882096849e-05,-1.3304854119748567e-07,-5.444551309726905e-06
0.30158730158730157,0.1111111111111111,0.0,6.27318582552236e-05,-1.4692943552752942e-06,9.451640357133428e-06
0.047619047619047616,0.7142857142857142,0.0,7.64167046313577e-05,1.0991187464791562e-07,6.8979118828964075e-06
0.047619047619047616,0.7301587301587301,0.0,-0.0002071239212359052,-3.4557219557966124e-06,6.317833680517457e-06
0.047619047619047616,0.07936507936507936,0.0,1.1825523244482892e-05,5.301170265936661e-07,5.511512795259637e-06
0.23809523809523808,0.5873015873015872,0.0,4.480924159452736e-05,-9.537746983529817e-07,5.25644295156071e-06
0.6349206349206349,0.9206349206349206,0.0,-3.142756831503398e-05,1.5936388082963855e-06,-1.2033028403548458e-05
0.8412698412698412,0.36507936507936506,0.0,-0.00012916244680591163,9.114656124794402e-07,1.015573666465321e-05
0.5555555555555556,0.6031746031746031,0.0,1.926199300728204e-05,-2.205874961191172e-06,5.313737944260185e-06
0.9682539682539681,1.0,0.0,0.00018108063815047617,-5.308943100725969e-07,-4.417650470068946e-06
0.6031746031746031,0.30158730158730157,0.0,0.00019568397357217212,-8.778192602675305e-07,-1.129989205473043e-05
0.36507936507936506,0.06349206349206349,0.0,-5.861559204103838e-05,3.808803559749244e-06,2.950501306400495e-05
0.5555555555555556,0.8095238095238095,0.0,8.055542993526731e-05,6.203945737316794e-07,-1.485455643540496e-05
0.7777777777777777,0.9682539682539681,0.0,-0.00010613311645311889,-1.3281329530651542e-06,-1.1336036432626415e-07
0.746031746031746,0.7142857142857142,0.0,-4.874570977131542e-05,-2.4704741665433437e-06,-1.204716362650316e-05
0.015873015873015872,0.8571428571428571,0.0,-7.731377190844684e-06,-8.971176363918405e-08,-5.004243341010012e-07
0.2698412698412698,0.2857142857142857,0.0,-0.00016186116757047699,-6.223186257738081e-07,2.081129758598457e-05
0.3968253968253968,0.9047619047619047,0.0,0.00014300849463871353,3.873582199876934e-06,8.613006120196652e-06
0.6190476190476191,0.42857142857142855,0.0,-2.4409856489426277e-05,-2.3642825151635864e-06,1.1507119444470165e-06
0.19047619047619047,0.07936507936507936,0.0,0.00033424140179462994,-3.810748478376455e-06,-1.236504228904646e-06
0.2857142857142857,0.6825396825396826,0.0,-3.073998241967897e-05,3.669485373336476e-06,-1.232269238058281e-05
0.7619047619047619,0.2222222222222222,0.0,-0.00020462658389155621,-3.590324668336469e-06,1.3495743942150713e-05
0.5555555555555556,0.6666666666666666,0.0,-0.0001546838643488272,4.752612787093194e-06,-1.1073860306219483e-05
0.015873015873015872,0.07936507936507936,0.0,-0.00014034492560738385,-2.8071968933463904e-06,-2.0453098576633757e-06
0.31746031746031744,0.5238095238095237,0.0,0.00013893196140511198,-3.826218644471862e-06,-6.3558407578942454e-06
0.873015873015873,0.36507936507936506,0.0,-0.00010793831981832605,1.3412828221390522e-06,8.66298985092312e-06
0.7142857142857142,0.6031746031746031,0.0,-1.1571080973026578e-05,5.9325424460194635e-06,-6.959514712506803e-06
0.1111111111111111,0.031746031746031744,0.0,0.0001308437247864242,2.7943087811666428e-06,-6.001736650292587e-07
0.15873015873015872,0.30158730158730157,0.0,8.680556778995155e-07,-1.7561331292489324e-06,-5.587294757808774e-06
0.12698412698412698,0.3492063492063492,0.0,-9.240655477501644e-05,1.7224812879135996e-06,5.1474624224249205e-06
0.49206349206349204,0.873015873015873,0.0,6.571031686269376e-05,2.5669690101321737e-06,1.7912123655022202e-06
0.5873015873015872,0.07936507936507936,0.0,-8.096926769404943e-05,2.6874905423117194e-06,1.1645600279440317e-05
0.5079365079365079,0.2222222222222222,0.0,3.559599049793523e-05,5.574566245305279e-07,2.314918763512956e-06
0.3968253968253968,0.5873015873015872,0.0,-3.1264385787718155e-05,1.9045264779751837e-06,-1.1450930306337076e-05
0.23809523809523808,0.5079365079365079,0.0,4.7039445498485644e-05,3.254527314854331e-06,8.348642836600962e-06
0.3968253968253968,0.746031746031746,0.0,-0.00014898278372178135,-2.6616950748531443e-07,6.445589245017998e-07
0.047619047619047616,0.6507936507936507,0.0,1.1158650199437303e-05,-7.072500365029088e-07,2.114760128057684e-05
0.3968253968253968,0.0,0.0,4.129105052436955e-06,1.5217639439773138e-06,8.613783093100738e-07
0.1746031746031746,0.15873015873015872,0.0,-0.0001689842150031258,-1.6588836193451135e-06,2.2250075243996274e-05
