x,y,t
0.22936167758657433,0.9231147918195888,0.8278366226548705
0.6768949250140054,0.45133950485506436,0.3406035502555912
0.25187249225678165,0.8838094892253086,0.37139093121727695
0.5963239556640106,0.19308760308938644,0.20019372008676894
0.4786588623361261,0.6009718565572508,0.46252622124072773
0.7184534146746827,0.9633866645296586,0.13172383615659222
0.7482248231796832,0.005652102083825494,0.8560813528398422
0.7825121899950956,0.7722923253264224,0.3323867353319073
0.49992940805294006,0.2992902096394714,0.23260462672358218
0.6329597476568625,0.852898532007374,0.1356251229740344
0.047984036493833204,0.6690178860759791,0.7992779756301991
0.29137694116918167,0.7380018033795225,0.8846602600713493
0.8260838487301578,0.4840685100950436,0.34561453749181137
0.6897748140141354,0.12337023594769625,0.9368383271921306
0.8086239594457538,0.49732742272733876,0.7422973703567103
0.267191271008586,0.5150831969635807,0.9200186397584695
0.9186217116892509,0.12075557006715476,0.771843934785888
0.4174591607583037,0.8785907133274319,0.9861527161469693
0.4432404024046196,0.2505881550458894,0.17320853097393807
0.3965204814147344,0.7610178094783571,0.604964123447772
0.5909665596328886,0.8840948367560078,0.5672641318603462
0.2462044172899197,0.8729683553994436,0.16457953818770743
0.7477414537884931,0.22483473461988468,0.23925467215103335
0.7270738746897067,0.2968688495590279,0.7560082418820584
0.3107715849527045,0.5894272140808571,0.8153244269170801
0.4360028921020067,0.6382379139180393,0.5467484075708006
0.6114447086502827,0.30390375018136373,0.4390462519454422
0.08820649258791413,0.5321727690605486,0.3302052842166362
0.7216633483615276,0.9301508831509483,0.2691597741521241
0.4574021041602737,0.015484199529750442,0.24960199293840724
0.2981081461459898,0.7500127373344941,0.9314523139943287
0.10777429955115503,0.7056179479062797,0.4155675827090177
0.3167571675226333,0.35365437798092925,0.8800771879253116
0.027993805173001096,0.9835860980968084,0.8511830843816489
0.7627534087904714,0.35614929342019663,0.7300310749378307
0.016152077922597763,0.08633312037468277,0.5183725333163626
0.5347013062329817,0.908743855478015,0.8434948328557358
0.8549939223599058,0.4020589544049593,0.778617823817008
0.3634721194625905,0.9901494648121415,0.796705014579534
0.7918102761575362,0.4225537469239611,0.6569972297734749
0.5631789099164528,0.9309211317047237,0.41278760867431386
0.38694059014647264,0.7520497692833037,0.07304904204416629
0.9863315902657831,0.6855824380175851,0.5411314406859653
0.6112836324364971,0.8686376482990888,0.06399313839833398
0.5983024040560228,0.8739655415585136,0.8848850304579978
0.12377737321254179,0.045004076957611217,0.5934096827264532
0.6668650269668414,0.19131799723256027,0.07743825497684165
0.7464442458396907,0.16598859607927352,0.9485452525694256
0.5989781610557239,0.16334592052591101,0.8732622506193694
0.2687503571230735,0.43232543615772967,0.45193809078212044
0.3937243938469899,0.4586722417338581,0.14199480471090153
0.9290579432996706,0.7948044841086832,0.14795223194217055
0.4391370783441494,0.3462189804605207,0.8798104714797117
0.4695218998588562,0.0364249751394794,0.9672450573762534
0.255737652377928,0.8683888048315498,0.6803032488402626
0.6777482105197132,0.5331585321826281,0.6084304121044466
0.9679562003412836,0.6604812220899944,0.5315975243036779
0.8258851169521516,0.45805456819196255,0.16028776442760995
0.48402731859299886,0.062455244035234614,0.30696139581587123
0.5318709185371293,0.7852660942031195,0.22644784828242126
0.428590157123102,0.7807127079985018,0.6122414773654178
0.7521874809174403,0.8320111703633609,0.07875120845900507
0.9111676592198527,0.020059096552647926,0.7208062794297342
0.7970519317301678,0.4189062239230047,0.6704892614176243
0.3656138064841046,0.6121516590955584,0.567752430601261
0.5027026424902185,0.5635850528762255,0.6937424303266585
0.04332986797367755,0.5735234596889968,0.6060962458428611
0.41473919817218863,0.2858279286353713,0.535728132228618
0.7883305802210224,0.2525928907662056,0.9156706019630034
0.4006687056257653,0.40496079222737,0.24803484193412906
0.3897332398033875,0.1440943862076307,0.39211303426866384
0.042346904973085464,0.5207806000074074,0.5099622646147024
0.4933830990942716,0.5809350804019423,0.6952577111325309
0.6930381249367847,0.8214769431016226,0.6314431130533554
0.6062998338919222,0.5892630326277809,0.9328341304769675
0.8896850337424592,0.15336183778406864,0.23653336824762805
0.31650779325559864,0.8901348866945417,0.4471165617795936
0.25864879684989095,0.46003516013516565,0.45536580409578586
0.6812995858315714,0.12497660150301149,0.05860212476343574
0.022822032763330946,0.3640173204225313,0.6994578787130311
0.845811053551475,0.46270347610381246,0.9579993472363976
0.8192854504353253,0.7206039759897754,0.02656897896303656
0.29334219313932197,0.8921203046626442,0.7981571243216867
0.7380510809309262,0.3149959738396919,0.8516899506493912
0.16447982824738494,0.1914829320035839,0.05118945817399245
0.420146377440368,0.1261536879633175,0.9049255374862357
0.9166581041418462,0.7675394208200583,0.6749239982492611
0.7341093106904852,0.11702178870727453,0.37905092288012543
0.564587661459572,0.22287183552971368,0.046364503303292115
0.48863559177089333,0.5325315088233469,0.5116902864152751
0.7643920066542678,0.6803404530825862,0.46429629423134233
0.16851039537193913,0.43138529433458794,0.5400592336491744
0.9137988925920157,0.6947931057949588,0.010953405075080802
0.5114524509686666,0.04749546255163606,0.6549419383288245
0.35479595324258273,0.8224413903665341,0.5889518754543236
0.7636072988582093,0.501559106020314,0.7057443013502461
0.8202636897598449,0.5383873998214981,0.32629222940939817
0.054838277215222386,0.7917181329792677,0.9718952201097978
0.8907913400836581,0.7393580377623943,0.20416636579275982
0.3071861467797268,0.8761311821440371,0.9685776248895223
0.2969538706744024,0.05675305450859147,0.21784330128528373
0.1837677904236661,0.8951676457805472,0.10868849077698117
0.4078838197566711,0.1479681306322157,0.021532531518120512
0.11651090482689141,0.6760043659726638,0.9445043119960804
0.538570951863281,0.6543631259079223,0.293595672399682
0.45884193288523734,0.5420289682442385,0.9138596865251646
0.5115914197264959,0.7455753694498749,0.41162243800806086
0.12036771398157764,0.8611950944734162,0.6261939781877244
0.6868684160427825,0.6570141783711344,0.16724910357584932
0.6594668591092016,0.5246065801366186,0.5855912495981618
0.005277968898199981,0.8138917459697511,0.4471930506746723
0.1517301022286991,0.5355536941548593,0.6854734949156647
0.1956402823732849,0.3868100068672258,0.5086008323580329
0.30242850724670667,0.030927081144343394,0.6977603751340289
0.8426508573187296,0.18082642173115848,0.9374578799554075
0.7163142871761652,0.9021962935608739,0.16430129428713403
0.7315470255900001,0.6724453881114452,0.12348782604422892
0.9640826547355972,0.28307698820612015,0.22025981959137775
0.9162072313902445,0.5910894445855853,0.8445415833217738
0.4435280270739005,0.7644164853016554,0.21081909434620516
0.011708768734170039,0.3546385635417789,0.6905251190223181
0.2573648424310204,0.9906952771434823,0.7772572878760584
0.41182965672611516,0.7178515480569475,0.8425943525142686
0.9096439837262055,0.41228416168313087,0.6733886168361497
0.09961343539615164,0.37948460653262717,0.3509702022244736
0.8936798951748479,0.29203103270578035,0.09325545982835326
0.1875930659458156,0.27814393513670155,0.41837980831969623
0.6616465525814763,0.19537279959055398,0.9117717756441636
0.7756266207327696,0.8231076642353623,0.36450257396928876
0.7406660921196714,0.7273242621137401,0.6350642273652624
0.5366460887859359,0.34630616954396065,0.5869995962251671
0.35304399734570335,0.8094068349302791,0.8882384808919155
0.3749246745341107,0.24022918389320003,0.9788720441585006
0.5832146452142789,0.330899791412658,0.8235502424744261
0.4163054394381486,0.2670762793714768,0.592989798245947
0.8639496401841853,0.8801098902981442,0.804630130934721
0.9950879103578765,0.6255921794757162,0.10729859435914901
0.9108021704891807,0.06386817457930527,0.8268076989215979
0.9778250720826573,0.2526735396969003,0.8786987594072933
0.6181674288787369,0.5620181053301245,0.8413031336775314
0.05001736802760426,0.6906605606002656,0.16256350717713985
0.16758686437628623,0.10436655405984319,0.9223371985634801
0.6675684033684304,0.5627435909274704,0.9557105653156488
0.6136042610822476,0.6246868661727102,0.45642132976096206
0.21369991199970362,0.710461260208708,0.8876131365825883
0.2729979962941985,0.9464593577141803,0.4090038057280623
0.9358513116958721,0.3371407681717662,0.24228119429851025
0.8179384959597579,0.5305607017149067,0.7347468284102865
0.740511595599244,0.6364640735254823,0.8129744600418168
0.8120884119529218,0.40067624469796714,0.37762100350422567
0.9521531056305435,0.9352877872666804,0.10371662146589944
0.40541221343336165,0.46871775379751635,0.1349565929052745
0.5958201727209523,0.8836749093624049,0.5296940344201949
0.7484664459460653,0.11568767678618075,0.5451573088199432
0.37246758661460355,0.7466959460400546,0.20329744007874606
0.8386440681590115,0.889100670392445,0.45799718511621856
0.17418162352413769,0.6439478504876592,0.6324128526884605
0.007748766633066562,0.5627402609179168,0.7229404691589476
0.5893775727243274,0.7392970221423846,0.24864445385488398
0.23438710629331683,0.763702530463019,0.7405326692393321
0.5798059195253206,0.10857235446903413,0.5922278340291234
0.969026778633118,0.21552729982801733,0.9406417329938939
0.03765308537249634,0.7408442589976083,0.4664922677894777
0.2967385595005616,0.9984647279820373,0.6348342569231142
0.14781953851830332,0.7314086643965768,0.3539919382180189
0.18663032877707186,0.5099233630150775,0.844261388120302
0.2607548796775564,0.11429007133422031,0.7874803002454092
0.5230140235801775,0.6155441891575378,0.36789050230938347
0.8404083807820427,0.6072386960422469,0.08223266370745352
0.6479453751477322,0.7053494795410361,0.3573918277402437
0.6434930337361124,0.6861904945930611,0.4151774512689814
0.784077636141315,0.4406608466208888,0.38529189053065394
0.08056932619766566,0.40155836306144055,0.34505116573656835
0.5460139309487317,0.22651913552203218,0.9487937414421336
0.3785276449112597,0.6232515815113603,0.09872438589610688
0.10991692863139302,0.8758325070293412,0.11128155836796694
0.19104197263064193,0.47462756120938077,0.3727436735805155
0.12952601908664085,0.14752686229759793,0.977951477395267
0.5095043214581512,0.7164358016226429,0.37114479775064935
0.5124925633980395,0.3075388156457889,0.26790908945759095
0.607699855484125,0.3002377031271892,0.09398950310874365
0.08325198424154556,0.059575675489545565,0.4741108917878941
0.5371866683993802,0.7309750787614484,0.150767373223206
0.3717085280086676,0.12159576895190305,0.4101735714717061
0.40271915890188403,0.4691837243875072,0.6484122420282743
0.5962245787932493,0.9980392661699664,0.7536906727615912
0.1962721111479575,0.5335875117562426,0.6493781487720341
0.38112759325736834,0.1281192819663003,0.04732014179527566
0.5253851606491216,0.6852484825536759,0.8874869173885948
0.6141943221959643,0.5020628959443654,0.5038145029598248
0.584068683591722,0.5250998545858688,0.9991340774109615
0.9584571693505762,0.18391259729440168,0.9115885949847568
0.07181642594022108,0.14127139987003368,0.7520249733301597
0.4826397906302633,0.31626594997765445,0.5530700957030802
0.9022985599206153,0.8671499162950204,0.14026935227922488
0.5006324267607937,0.38045002024874974,0.24606835900004442
0.862757788356163,0.8689513270411003,0.8080282941577178
0.24013130075132127,0.7879505809662288,0.9164215704180498
0.721709639121891,0.5165997012187076,0.3240334140873574
0.6631532203415124,0.2730807652433661,0.6678654310565777
0.8808232828309179,0.9515883701306271,0.6099684505479445
0.2938223650120858,0.5383849539262288,0.3861924860355508
0.3737207304974529,0.513523687424392,0.3052818282242984
0.9289012522397869,0.890454984890584,0.23047142976035662
0.39377768178076644,0.3139028530858553,0.8370793366084809
0.07233566519711465,0.20522765129756748,0.4840609704473888
0.8494227533396305,0.13801084124514928,0.9912421260375035
0.6084489437117206,0.7663038180744182,0.07905648112209829
0.4003060260122202,0.48530799216605314,0.6989776549146917
0.9993951785980537,0.7781652705524174,0.4217949924897486
0.5849976702667795,0.725985723773459,0.7580673556761296
0.5056180639029549,0.8086909373653745,0.9676022207342455
0.5846306372889458,0.33882343630071654,0.06894730754954459
0.4601877129381444,0.7024892109691055,0.13756401835580412
0.4052809490851559,0.03072886990814938,0.9616943139019587
0.11398922005439982,0.1656456503952547,0.8422905357979146
0.2545558931152583,0.6802561371894538,0.35572843412694055
0.09339068288820462,0.7757428980203962,0.576491478477341
0.7000164877129136,0.6875063956978261,0.6126994728233448
0.5410124360359909,0.058029729858810386,0.29302999316832645
0.5759300919622329,0.5135205634848223,0.4307321185368842
0.4542704977448446,0.08971546459832913,0.7598514548068459
0.6635871320286922,0.2397115735861547,0.7033314341971563
0.3313471651457853,0.2059695067253139,0.16172780803372544
0.5561202902041049,0.676334098579669,0.11747080008111799
0.8849761757502641,0.6454254837599193,0.3997868558938945
0.4481600792482259,0.6510164253873472,0.36184047423667276
0.944771425290304,0.5200209219550707,0.6287352162719771
0.7382678854654227,0.6739774223029756,0.9791021954187065
0.3785677066357458,0.7642793995699353,0.213236569344884
0.7749302538122548,0.4126841088512696,0.4343712317358782
0.47811930036144235,0.9844943082893268,0.9020409953529085
0.4269834833495876,0.09941481626449822,0.46243266531935556
0.02484368149825722,0.3611854521524057,0.5298197182673775
0.8737029925620258,0.4228320323596527,0.4621609898370278
0.549752305321314,0.23965683204923405,0.11727088134089092
0.48375691702171886,0.40129413580550355,0.43321662451646425
0.7121288612859856,0.7768103922755812,0.6169042463558179
0.6022380622802888,0.5295836050662298,0.49254035857076184
0.007293760861848297,0.4894674460817485,0.46416030442602907
0.5472540655485695,0.580077213269692,0.7580912774055263
0.9514517843329029,0.6970613032033964,0.8194084907804848
0.5562682754292118,0.34583628189400095,0.2864407230590813
0.3607679654760271,0.5076288547455776,0.2589441225490714
0.4103559905264177,0.3325484575372317,0.18373351513449232
0.33372844603259233,0.7150378307532531,0.9646701553746073
0.853774940715085,0.7664883477860959,0.3786576149449389
0.04654652996374253,0.6455068272718889,0.5626697338554791
0.5337497776418978,0.49432460244924825,0.19581374635379922
0.9247211485292881,0.9188266193215707,0.6231627073729445
0.19060321636111432,0.3634710612676235,0.22366726365727974
0.7936901400154002,0.8267932142376568,0.892662482086946
0.6764659409907543,0.6184907364417978,0.11713329736091449
0.06005246670502573,0.6809185152336426,0.4422747799373373
0.3054113975303093,0.38553618054383765,0.4725218267187309
0.5440251609637254,0.28492397120613655,0.620472714622884
0.878277951840781,0.08627521034795094,0.6832705801069081
0.6529709120866098,0.5755002626767657,0.074874480822271
0.7459727977482821,0.7239759520035518,0.23657836712741942
0.4919312910640462,0.2564084923775425,0.306550899507086
0.48915983748270486,0.6245083825299227,0.3164085172156721
0.6904385602151344,0.8650944565330888,0.6822136198432974
0.20031575102705568,0.8454931023819556,0.890698850808281
0.05662009382907529,0.24406708070057093,0.6875314371445248
0.2754565028301641,0.5910898698890571,0.22989518948135845
0.7576977855465988,0.7549213940528317,0.07305094585642746
0.9065914194778195,0.999073427964088,0.21366726103148315
0.6869550913544386,0.7389158833799309,0.29701315537037287
0.37484967357091536,0.07132969631709163,0.3637970736943712
0.41460399536892145,0.36017508390712083,0.9015403389495631
0.01718685619745397,0.3963243636439464,0.6785854428639859
0.0799971252304511,0.24029663509552646,0.132025116355169
0.27545611824458127,0.18647911952059593,0.654935284839389
0.10884188632920877,0.863815313143483,0.5383039811147541
0.4923065772904257,0.851596550304355,0.04236281625955529
0.7314284939045076,0.004457271135500429,0.07507884408095411
0.7016370910195894,0.3262916872364413,0.1734347495375177
0.004280550613863787,0.8743955361986081,0.2075959526241169
0.5640042683478478,0.18495633737333406,0.947061897064019
0.4830376903712793,0.9046847269984474,0.5291436128923803
0.4021283612331966,0.8396120434428918,0.9849676897731873
0.9828367849040954,0.9523245555254891,0.14571280963562672
0.39094593190808746,0.7448974578119238,0.706563785765344
0.13123951239199172,0.41829029216729574,0.4781154786285763
0.32698842749810286,0.385257868991598,0.013227095259268573
0.7971639919862953,0.3920237590155554,0.26840900194731143
0.9653879727942976,0.0027944168350448884,0.8521734877519881
0.742336774680571,0.39119839834848746,0.8690873753820862
0.9674218042911787,0.3860859948677009,0.693036665449598
0.9314333721725746,0.4641670906064438,0.1717371273732502
0.13742276834080414,0.22954394983280402,0.7830601926256079
0.44280061449792263,0.6751216307365981,0.2258033799531619
0.8316471989042608,0.2871078738365558,0.4137821080590519
0.8054833525049848,0.09235068445395056,0.9954273383771853
0.825342326046702,0.32319698742480274,0.1206939728647417
0.3755772930263971,0.48627626874850505,0.4748447518411377
0.11850679276458065,0.8821431505997905,0.19168537081200487
0.4210356133161919,0.16781139466896577,0.5959296050893895
0.9515293196908693,0.5214518766360029,0.1013857355005644
0.646691679739603,0.06211769751590046,0.3431992524701699
0.18652227073601513,0.6364637738569673,0.973936915817912
0.7329247459831537,0.736657467202271,0.48943600204669857
0.5346131399888701,0.23242503898146905,0.9922322817139584
0.5274124608984385,0.04539235552100418,0.8046443197537709
0.6404632177399987,0.09372600150062516,0.29814468983749065
0.4223284293480637,0.06894920658112957,0.7116759060616016
0.8233024421619843,0.2907632661208025,0.30486156658740615
0.9265828545874597,0.5381399265758794,0.7331153575123681
0.786046156719052,0.45632301361059957,0.8420336866314887
0.17892847196610995,0.8434042885952148,0.49652103850883755
0.5291154331188376,0.6799060867728253,0.11466786957496533
0.029142274326919737,0.5743652905406202,0.3514266229731883
0.8738841631578174,0.6681203168272094,0.5058586343472209
0.24274318364809344,0.25981070693505226,0.3767472292291556
0.7672808281755098,0.019969952133685687,0.2950176072448537
0.9313552084955841,0.06596359991015799,0.19708653256375586
0.4188360293414747,0.9566256965163904,0.6809493695405654
0.6917724178356108,0.5461961567416523,0.5726687787243547
0.631261015686353,0.5746733572222124,0.9588244781246875
0.8923820953206875,0.2998882708618401,0.5015181352246298
0.004170440086869731,0.041992933625694895,0.4435236701003804
0.6518984123604372,0.8108102547989378,0.10486467704753633
0.5904070884486341,0.8270461947466609,0.5580689936246902
0.7474732989172796,0.6118757693643633,0.0888946764324332
0.6112046087496787,0.8267059766908624,0.6561055852182609
0.6082925649353194,0.3813561266800738,0.45346349248037254
0.9451396675482436,0.4560530218030874,0.11810184376970179
0.9256106861638261,0.7152104001921321,0.5495314014713555
0.07874937965500939,0.4761076520114097,0.7099883911215141
0.3565417938094494,0.9264390020261105,0.8984448347240092
0.9301692320972911,0.04921955337244155,0.7982011952157478
0.008767071316893249,0.17690131030054235,0.05384771482226802
0.8297216417523277,0.4588430933612736,0.6217053749906977
0.7345477737284768,0.30318117244828724,0.3669109843587156
0.8724808626329572,0.2198084450902923,0.8593404531419551
0.9126534677261218,0.1734567555376202,0.53948143819724
0.10350762969563954,0.2220518517899508,0.2822595335365453
0.9613948786910427,0.4572234074618118,0.4891328005476602
0.9974872765407524,0.6877092882686717,0.17232464034426376
0.2191299414322624,0.0795797465058743,0.42621372584334594
0.01817964946335693,0.13614170705066864,0.3042707871111825
0.9295264367246233,0.289656517530993,0.7595676656666919
0.5697229158567454,0.4328567255248239,0.7730398042664508
0.8714283631123536,0.8003300088271543,0.8851256675720508
0.022798246190534832,0.44414129305995154,0.11414674725592855
0.024929758893329268,0.31314890868516665,0.5737087449168327
0.07259521392975066,0.973316709621606,0.5972191386236558
0.81826662460227,0.7861321102789638,0.7387094542466366
0.9579563784982799,0.8678303016521415,0.22859455346147284
0.9549213558863626,0.38243379451006476,0.24892340127078838
0.3842768740820379,0.6075728201550262,0.6315602551451512
0.4885866364831033,0.6693288789554717,0.340958800407722
0.4722159347384439,0.14177360272671224,0.720939271328196
0.4132022553597915,0.323502398283681,0.9092275285179434
0.9183739406167817,0.6151423417333987,0.30768362476560307
0.7473114742925621,0.4987838335186511,0.008882571768459857
0.2717091385106931,0.45992186433206494,0.1305890580514273
0.44575193783306233,0.3220913232269509,0.04910034430411092
0.493887522884802,0.3108055532086006,0.6529635274494199
0.19804664731798816,0.9701543005912135,0.4257916625163568
0.05193981418407112,0.6141307976778788,0.2207657889784581
0.39499709236601266,0.023695979510193976,0.8862405070047289
0.1534918129089925,0.8010985353018888,0.9491515371609451
0.37316950605591814,0.8004766042177444,0.032753928116215136
0.3190498132839057,0.5164751189937622,0.3384078185877678
0.17051818460115675,0.96852316291814,0.6679466456034729
0.3818453042939369,0.8265947856977742,0.04669314059114904
0.23329516614889234,0.20173621817368936,0.4030407669603784
0.4882200258859969,0.6503779209122822,0.5572838617624563
0.7984886341108324,0.5372690792552327,0.33807977247177345
0.3203646552662207,0.6669907519997685,0.21449396832481415
0.677821814285879,0.6544778339402295,0.6762767205420713
0.23364520957803803,0.19772040616337616,0.5781631541287869
0.8423771906155271,0.27773369011178517,0.042007047428085365
0.2906520078402455,0.9091384021103815,0.6368196821954948
0.2817872657612791,0.7756623258722625,0.33219814403482895
0.9959404445026545,0.4734917614010905,0.2953473925430141
0.5843722792137361,0.9181404640165282,0.5573390284137504
0.13779665383931305,0.6145967441971535,0.3534724116119039
0.5647952133085516,0.8905742204480483,0.3128066389084647
0.689593693663739,0.46690705877124183,0.07242380718003294
0.13229344797754372,0.6151962125687268,0.9088704565473428
0.9796313705577231,0.7477852228847572,0.4313970042831612
0.2885147067017013,0.5174110345768622,0.009239062126880415
0.7067371849767068,0.018179216720247915,0.2986411837201638
0.44660476525848947,0.8279988792847114,0.30133510326305646
0.17722522124209783,0.5354689463854052,0.02614102505133764
0.419266578726323,0.961965257249448,0.9797940552616192
0.14487123015637948,0.30437285814434745,0.8411029383328512
0.5709815860407293,0.2400874889033029,0.5069098037956428
0.4162902832744241,0.5810641451401501,0.23355852742916783
0.8966549506581792,0.7278630231456602,0.23734496211358103
0.2504808040043416,0.9652889283164071,0.4418068201467139
0.16263265244873593,0.02387962596692994,0.44112077680435813
0.6647278109054577,0.9919650542223852,0.4763705879161081
0.0565132217569867,0.17016718464346392,0.1535909013785668
0.9675279748085938,0.7503316647795369,0.8065369753415295
0.8508309483707949,0.6340163463930482,0.7594231970858781
0.6823639137929397,0.5657405005704894,0.4214325298132886
0.20227426874729215,0.5008738574794992,0.7075704304308245
0.0262332827112689,0.8639623944335041,0.988931312572704
0.7657360273544634,0.816228258794204,0.925116282057993
0.923415109394465,0.758593823251678,0.5923552337116915
0.9755599798680928,0.1289703787256854,0.5021775375367733
0.03343007800970843,0.6291105056500205,0.7604580201522538
0.514916483964019,0.5019092440365641,0.47908482901415694
0.7263331149383202,0.5320248508432242,0.11012661361111742
0.6744306100546822,0.7356050608538989,0.9077877520513042
0.6683935465907753,0.8511456816474511,0.6410511423514738
0.46166079572423746,0.43499107557945826,0.33254300732587827
0.5974004233806276,0.695035811998569,0.5317332918986237
0.06503360968712268,0.872751704899619,0.0696382076611003
0.5660053874035286,0.2921885519832974,0.9550143052241604
0.10648653541769315,0.8604457843280701,0.15389253290813532
0.9098565777784402,0.5597731834169223,0.9959686832152358
0.7763427559474766,0.6510834642499002,0.24135087061800198
0.8921474545610546,0.39903637850572315,0.239311622268491
0.8443023954580344,0.3445703834556795,0.024195096798631854
0.9367995129359645,0.03497617304588585,0.7342740472716386
0.16708067367545287,0.9177887071835968,0.894464820120643
0.9126511896241223,0.632365600822813,0.33424591358565436
0.6458956886309507,0.27251423312045286,0.9174345397660035
0.34528506608115517,0.25589087357756446,0.6322575682610512
0.12371700121858886,0.357223326625433,0.38124691887843287
0.05316678895160909,0.21042859494972976,0.6568399478925172
0.8583042553834046,0.6886314041628868,0.4695838367482742
0.5976201982185743,0.8361664821926794,0.787541239813838
0.0029696859055251545,0.5143274244903753,0.7413064442923748
0.08764307033049401,0.9376815600311155,0.4125079309249
0.8837591724631828,0.8037773876257197,0.8746820234478933
0.669567158209436,0.2173565787460613,0.7165578343667339
0.8452718983503571,0.31276377292587143,0.49693743654834965
0.5216374337657871,0.49293841672259964,0.474069836195141
0.16646516959117885,0.8864814279634642,0.32145067665891014
0.7526906799678961,0.5940347391959391,0.6408332823581396
0.8456548526589001,0.23527646093899246,0.7085354656780681
0.8158047194504177,0.4420560206453015,0.1874797174796462
0.09211820262106851,0.2181149694243656,0.8267499688002303
0.34213641467514,0.2498331169734297,0.9256893063927004
0.5680833267321518,0.7597956006583356,0.8862060977279431
0.8162487024350765,0.3453908286255637,0.4953463109054016
0.8333064183919575,0.5162974328354486,0.9502458858291505
0.8288466476573421,0.7025700369415238,0.6408637366318044
0.09930720904137647,0.5438402907896824,0.9215978662255637
0.3099297373561507,0.9059165464810492,0.4678562093945502
0.4056626216517637,0.14813913509757082,0.9696808650387064
0.4906835600610534,0.9378388127148573,0.8452363893024465
0.5209904444338379,0.4203963832049288,0.9739374426298153
0.8192535379122626,0.7700365935269667,0.943750000490214
0.1105990384522686,0.48683668400335767,0.5968696902451814
0.35243344899011575,0.4739442803073176,0.27226453852655996
0.7670094044990247,0.5806815709277225,0.18128311151668375
0.240096531057583,0.4378226307483888,0.8468200803855183
0.688720700943595,0.4860846162733211,0.5541868306901532
0.2604051797371848,0.4707988419619761,0.40937226089181356
0.13783233912432513,0.9461967634386816,0.14844462018100202
0.04752325864683615,0.003221547588794005,0.6795490081375839
0.7529169473873738,0.6502155246847657,0.6033679727268823
0.044584358004534974,0.43267906021841607,0.35735703667874985
0.4738743168901345,0.004078306241336205,0.29594621050540026
0.6539199222556548,0.7845016241562197,0.4042827099432611
0.9216433016621357,0.8810891935038055,0.8335920310458782
0.5908084359734936,0.5403269469458649,0.943381137681639
0.6261242785326595,0.6586423104667614,0.2327748567747202
0.9371492682007416,0.5505631435319343,0.5126658077013934
0.33407067130826174,0.7121263926493383,0.1657030971179556
0.5291252395655239,0.7110065096484258,0.4549684310345462
0.36653415148170476,0.9432346541975609,0.27902485102127295
0.7224054746322729,0.25389637357720674,0.7313965007577996
