x,y,t,u,v,p
0.3968253968253968,0.7142857142857142,0.0,0.0015842118668841626,1.1767147179400587e-05,0.0004324751605020052
0.4444444444444444,0.42857142857142855,0.0,-0.0013126758623673155,-0.0002822192605664655,-3.962110531758862e-05
0.8571428571428571,0.5714285714285714,0.0,-0.0035429375850706255,-0.0003172717851273412,0.0002030926025105821
0.2698412698412698,0.47619047619047616,0.0,-8.847547604776414e-05,0.0001195902530300966,-0.001201674294735093
0.8888888888888888,0.30158730158730157,0.0,0.0003838005232439417,0.0001664645517944724,-0.0009333756376422355
0.2222222222222222,0.7301587301587301,0.0,0.00020703554662676027,-0.0001957861231479361,-0.0001326265505963099
0.2698412698412698,0.12698412698412698,0.0,4.6615275561319985e-05,-0.00010965291799462945,0.0009357427426711729
0.7777777777777777,0.8095238095238095,0.0,-0.002031237152713349,-0.00018049336561695215,-0.0007660190689100533
0.2857142857142857,0.9206349206349206,0.0,-6.96217321544781e-05,-0.00018154947571110753,0.0003995092918475112
0.6984126984126984,0.31746031746031744,0.0,0.0010151772704751379,-0.00026822725366117947,0.0008627983419584441
0.8253968253968254,0.2698412698412698,0.0,0.0028872292212379714,-0.0001972619613215814,0.0002455835875100705
0.3333333333333333,0.9047619047619047,0.0,6.19095311466158e-05,-0.00015044725062427123,-0.0006655427572665508
0.6190476190476191,0.5079365079365079,0.0,-0.00145949245487674,-0.00011599593697373959,-0.00012321684034666898
0.6190476190476191,0.8571428571428571,0.0,0.001877531302165856,-0.00024783988772789973,6.468490027856038e-05
0.4603174603174603,0.06349206349206349,0.0,-0.0005966037563055941,-4.0689788384197286e-06,-6.533904149541959e-05
0.8253968253968254,0.1111111111111111,0.0,0.0006021282540605155,0.0003225547267645568,-0.0005186640484785728
0.6349206349206349,0.36507936507936506,0.0,-0.0008782056661952838,0.00012354529926650112,0.001302593037102084
0.5079365079365079,0.4126984126984127,0.0,0.0005886145157830522,7.64565298695264e-06,0.001307361656473938
0.8253968253968254,0.5714285714285714,0.0,-0.00016825811493076764,0.00018599388147015765,0.00019382892529908855
0.7936507936507936,0.19047619047619047,0.0,-0.0008288456685246121,5.402145873489056e-05,0.0003121179929609616
0.6984126984126984,0.5873015873015872,0.0,0.0027100749198325598,-3.878402691064303e-05,-0.0013255687639752464
0.47619047619047616,0.031746031746031744,0.0,-0.002470988390527093,-6.35719609137595e-05,-0.0011350576634304183
0.3968253968253968,0.36507936507936506,0.0,0.00226155004320731,-9.383053118364456e-05,0.0006874352248522413
0.873015873015873,0.19047619047619047,0.0,0.003073603568592035,-0.00013321452195804508,-0.0009066156031610096
0.25396825396825395,0.8095238095238095,0.0,0.00167498868398306,-0.00015593160023930888,-0.0005025502916017118
0.3968253968253968,0.5555555555555556,0.0,0.0020845857192586113,9.252578730386608e-05,-0.0005626274376703763
0.7301587301587301,0.8253968253968254,0.0,0.0006367014950997408,8.182230373199305e-05,-0.0003664282108031658
0.8888888888888888,0.5238095238095237,0.0,0.0011089598489470872,4.179155770917921e-05,0.00039202853355523834
0.6825396825396826,0.4444444444444444,0.0,-0.0013938529886180942,-0.00014064958212000274,0.0008402780596122174
0.25396825396825395,0.9523809523809523,0.0,0.0030683222026947434,7.750662628574615e-06,0.0006130498871216444
0.6507936507936507,0.14285714285714285,0.0,0.00029890831526651777,-5.0366833381990586e-05,0.00047943544528315763
0.1746031746031746,0.49206349206349204,0.0,-0.0013875492777025067,-1.7440757434474058e-05,-0.0006626858589504645
0.20634920634920634,0.6666666666666666,0.0,0.0028001412825787125,-1.7550330470563142e-05,0.0006828880649006519
0.7142857142857142,0.47619047619047616,0.0,-0.0020569672407960305,5.220195343084981e-05,-0.00017414360144654524
1.0,0.873015873015873,0.0,0.0016609942165719735,-6.910314087293881e-05,0.0004947280068473962
0.1746031746031746,0.9682539682539681,0.0,-0.0011230435446978593,9.524694691787395e-05,-0.0012923397701066527
0.4444444444444444,0.3492063492063492,0.0,-8.743803864376578e-06,-9.228413106037325e-05,0.0005795410937034523
0.746031746031746,0.6190476190476191,0.0,-0.0011161495227510656,0.00022677038391742492,0.0005321059335129742
0.3492063492063492,0.5873015873015872,0.0,-0.0017456625124278244,6.849265915516584e-05,0.0004139168933312248
0.6666666666666666,0.2857142857142857,0.0,-0.0008630374917224815,-4.8663412139940046e-05,0.0011752578237936308
0.5873015873015872,0.12698412698412698,0.0,-0.001013482257260679,8.4414782682147e-05,0.00019747594278990654
0.8571428571428571,0.015873015873015872,0.0,0.0032855308397528415,-1.9779003886372965e-05,0.0011180045129055038
0.6349206349206349,0.7301587301587301,0.0,0.0017283201117453005,-0.00010748697331607405,-0.001353378657041886
0.1111111111111111,0.31746031746031744,0.0,-0.0022109658220873935,-3.7776190571731415e-05,0.0007183187931744236
0.42857142857142855,0.47619047619047616,0.0,0.0012656403745741596,7.238116733600673e-05,-0.002027406607170581
0.4444444444444444,0.06349206349206349,0.0,-0.0009983687514687038,0.00024627964176801527,-0.00035834534669488996
0.047619047619047616,0.8095238095238095,0.0,0.0005716627665785297,0.00021714079534461333,-0.00018366859855504353
0.5238095238095237,0.3968253968253968,0.0,-0.0016990581849228629,0.00012055917786925765,-0.00012599442969941476
0.4444444444444444,0.8412698412698412,0.0,-0.0004277011995460765,0.00012250509964943423,0.00010966516125604232
0.12698412698412698,0.9682539682539681,0.0,-0.0022416500007607083,-0.0001302628136249972,-0.0005647280163479415
0.31746031746031744,0.6825396825396826,0.0,-0.0007018618203729078,0.00014432748831671438,-0.00029497032776942096
0.42857142857142855,0.38095238095238093,0.0,0.001068077971308504,8.501963738871213e-05,-0.00045031556086155253
