x,y,t,u,v,p
0.49206349206349204,0.047619047619047616,0.0,-5.2377673694307294e-05,-3.2385648919899114e-05,0.00010781340341309647
0.23809523809523808,0.6031746031746031,0.0,0.0006754665740591379,7.020646733898373e-05,-0.00013295286101889915
0.12698412698412698,0.9047619047619047,0.0,0.00022438797977630094,4.642987297760329e-05,-0.00014271960963348183
0.7619047619047619,0.9682539682539681,0.0,-0.0016780158937096052,4.1599196666114694e-06,-0.00011891389514854735
0.8571428571428571,0.9523809523809523,0.0,0.0016819574814502345,-3.289615304919317e-05,-5.6918472387784915e-05
0.1111111111111111,0.09523809523809523,0.0,-0.0004936499567401834,-1.7890329466795754e-05,-8.17210937816892e-05
1.0,0.047619047619047616,0.0,-0.0011558372336592294,-2.228368144704139e-05,9.671051700588674e-05
0.7301587301587301,0.19047619047619047,0.0,0.0018614672918157852,5.005058643994962e-05,-2.1707179499880974e-06
0.07936507936507936,0.047619047619047616,0.0,7.747005263206478e-05,7.678454264433122e-06,0.0002633838530508906
0.6666666666666666,0.1111111111111111,0.0,0.00024105544771414793,4.129393783052035e-05,0.0001877891247138752
0.36507936507936506,0.4603174603174603,0.0,-0.00014546838805547187,-1.8490218740102512e-05,0.00022046387536874207
0.2857142857142857,0.3492063492063492,0.0,-0.0015731394660621599,3.680515470811854e-05,0.00021955339017578352
0.9682539682539681,0.8253968253968254,0.0,3.899446002342033e-05,-4.105342019903887e-05,3.593704006545191e-05
0.6349206349206349,0.9047619047619047,0.0,-0.0008516999857855374,-5.7194810885598456e-05,8.371241313697012e-05
0.30158730158730157,0.3492063492063492,0.0,0.0009736494416991956,-1.3355264089092408e-05,4.612511555669035e-05
0.6666666666666666,0.4603174603174603,0.0,0.0011278233253778586,-0.00010103104224872996,-9.558684495517019e-05
0.06349206349206349,0.2698412698412698,0.0,0.0004188418929238367,5.224836138279167e-05,0.0002041717401131199
0.15873015873015872,0.9523809523809523,0.0,-0.0018484522025483427,-4.181410471219585e-05,0.00014798482173474138
0.9206349206349206,0.2222222222222222,0.0,0.0006436451706686171,-7.493727520157825e-06,0.0001302580885209952
0.7301587301587301,0.6031746031746031,0.0,-0.0002980984669508176,4.973209602427184e-05,-1.7515357226119203e-05
0.3333333333333333,0.14285714285714285,0.0,-0.001042239771560199,-1.9219983556858154e-05,0.00015090532794118753
0.047619047619047616,0.19047619047619047,0.0,0.00016278823731665743,1.9292277645252003e-06,6.660043257559354e-05
0.8888888888888888,0.30158730158730157,0.0,-0.0007190968376096186,2.203936470642476e-05,0.00012035542530192558
0.6984126984126984,0.2857142857142857,0.0,0.0019118375621707672,-2.4112457274458152e-05,0.0001526419623426849
0.42857142857142855,0.3492063492063492,0.0,-0.0025472738648454176,5.4242952779101594e-05,-0.00012427672282782482
0.6349206349206349,0.047619047619047616,0.0,0.000972652886603494,1.6441863640520624e-05,-6.232368882925865e-06
0.8888888888888888,0.8253968253968254,0.0,0.0008552956347516274,7.128530539500028e-06,0.00023288168467470752
0.2698412698412698,0.07936507936507936,0.0,0.00010845744630345271,7.414418418398116e-06,0.0003991604630548397
0.8253968253968254,0.5873015873015872,0.0,0.00048081065292348446,-2.2779980759432428e-05,8.944652477321914e-05
0.8888888888888888,0.47619047619047616,0.0,0.00048114048333264807,-1.9329643251240763e-05,-2.475165279243542e-05
0.6825396825396826,0.47619047619047616,0.0,-0.00030410238318421276,-7.905647525201637e-05,-0.00013829372720562975
0.9047619047619047,0.8095238095238095,0.0,0.0015179746019853824,2.658629340508175e-05,-6.6331842531760895e-06
0.5396825396825397,0.38095238095238093,0.0,-0.00018138532536488597,-1.5820442243711986e-05,1.5138866934373205e-05
0.746031746031746,0.015873015873015872,0.0,-0.0013255734816760493,3.7113371668181836e-05,0.00036154689454255166
0.12698412698412698,0.7301587301587301,0.0,-0.00019591891413637996,9.816217671301904e-06,-3.78858449093556e-05
0.873015873015873,0.6031746031746031,0.0,3.627984537606044e-05,1.504033761821842e-05,0.0003607150923739669
0.5873015873015872,0.5238095238095237,0.0,-0.001457189361777301,-8.463227325869344e-05,-8.56356565033596e-05
0.42857142857142855,0.873015873015873,0.0,-0.0005175435943690845,1.3018178187600786e-05,-5.789568600212422e-05
