x,y,t,h,hu,hv
0.2857142857142857,0.5079365079365079,0.0,1.050121231458035,-0.0002197604315788048,-0.0003087621330056753
0.8095238095238095,0.12698412698412698,0.0,1.0002637009688244,0.00010177356642599002,0.00023573555521173555
0.873015873015873,0.7936507936507936,0.0,1.0004637512074481,-0.00046763587169189,0.0002689885529322821
0.38095238095238093,0.9841269841269841,0.0,0.9999555829281526,-0.00015075611429000177,-0.0002217735600083343
0.5396825396825397,0.1746031746031746,0.0,1.0019687768265069,-0.0007931677760003741,0.00029727499513079183
0.30158730158730157,0.09523809523809523,0.0,0.9994739617941825,-0.0003022888510610532,6.701655789704963e-05
0.5238095238095237,0.12698412698412698,0.0,1.0003283121906668,-0.000446938324363748,-0.0003529106109257961
0.12698412698412698,0.9682539682539681,0.0,0.9995256457758557,-0.00010799091248913822,-0.00013105565860900526
0.8412698412698412,1.0,0.0,0.9998975285436302,-4.137102773260732e-05,9.168895718581075e-05
0.25396825396825395,0.49206349206349204,0.0,1.0238292073472086,7.12882565543487e-05,-0.00022784898311935625
0.09523809523809523,0.9365079365079365,0.0,1.0003052806507406,-0.00018835733314656012,0.00035158845719755294
1.0,0.30158730158730157,0.0,1.000133073106967,-0.00019508520198981944,-0.0003178368058902185
0.5396825396825397,0.2222222222222222,0.0,1.0099795868371992,-0.0002270377969503721,-0.0004912331157020302
0.6031746031746031,0.6666666666666666,0.0,1.073172543021645,9.402900301752273e-06,0.00044505587946556046
0.7936507936507936,0.2698412698412698,0.0,1.0004522927340482,7.814487795709609e-05,0.0003684286545296344
0.42857142857142855,0.07936507936507936,0.0,1.0001146110534642,-0.0002921939008415943,0.00021349815599415152
0.09523809523809523,0.6031746031746031,0.0,1.0005309679632415,0.00019140099907760436,-0.00018604542121848888
0.746031746031746,1.0,0.0,1.0002049702359441,-4.779439764981329e-05,0.0003012800493463476
0.31746031746031744,0.8412698412698412,0.0,1.000063682402996,0.0003519938302333221,0.00027665851338414763
0.2857142857142857,0.031746031746031744,0.0,1.0000984111460116,1.4706703067120149e-05,-0.00021852700825177062
0.9365079365079365,0.31746031746031744,0.0,0.99975499837033,0.00019159150082614424,-0.00018635368479881414
0.031746031746031744,0.2222222222222222,0.0,0.9995783568807123,-0.00033605742309175305,0.00029931771657848574
0.8253968253968254,0.0,0.0,1.000164544233271,7.887029522150715e-05,-6.524698779004135e-05
0.015873015873015872,0.015873015873015872,0.0,0.9999731986280901,0.00022999751768203652,-0.00020836197171314087
0.49206349206349204,0.2857142857142857,0.0,1.050201718889852,1.3899079816607967e-06,-0.00016370299871950776
0.5079365079365079,0.6666666666666666,0.0,1.1241252697641213,-5.109874583505958e-05,0.0005507393359673043
0.5396825396825397,0.6349206349206349,0.0,1.1858899212356497,0.0002720121402995479,7.135405313620467e-05
0.14285714285714285,0.7936507936507936,0.0,1.0003379944407065,0.0001573458939936095,7.45359799029745e-05
0.8888888888888888,0.36507936507936506,0.0,0.9993109231617622,0.0004158411020853352,8.12950436494491e-05
0.5238095238095237,0.0,0.0,1.0000245857051753,-2.3398579162958726e-05,0.00020302358114415148
0.47619047619047616,0.7142857142857142,0.0,1.0486430661313393,-0.0002787639457169255,0.0001362714633582342
0.38095238095238093,0.9682539682539681,0.0,0.9998562350823685,-0.00012263408930592365,0.0002613877722097691
0.5238095238095237,0.2222222222222222,0.0,1.0106328541451024,-0.00022897910782852793,-7.3708625276656e-05
0.20634920634920634,0.8095238095238095,0.0,1.000108639088445,2.418398795292219e-05,0.00010552325021349451
0.5238095238095237,0.8888888888888888,0.0,1.000680686517923,0.00017752982763131727,0.0002679730532136138
0.15873015873015872,0.4126984126984127,0.0,1.0016508489657219,-0.00010945199949834544,-0.00015280325252426354
0.09523809523809523,0.09523809523809523,0.0,0.9999588450212382,7.486447282773169e-05,-0.00030579410832943545
0.6666666666666666,0.7619047619047619,0.0,1.0037992577490424,-0.00020399641038968086,0.0003341276797880945
0.5079365079365079,0.38095238095238093,0.0,1.245226285848118,-1.2022597478596886e-05,-0.0002876789794875369
0.8888888888888888,0.7619047619047619,0.0,0.9996094490448875,-0.00020234339531740575,-7.999594205505287e-05
0.9365079365079365,0.5396825396825397,0.010346611484738748,1.000419386532548,-0.00020582623248348945,5.455818216508744e-05
0.5079365079365079,0.15873015873015872,0.010346611484738748,1.0018338858329103,0.00025694545853427984,-0.0006868253929463439
0.14285714285714285,0.031746031746031744,0.010346611484738748,0.9998946885152247,-1.3997682705624243e-05,-4.0769379393756587e-05
0.9047619047619047,0.1111111111111111,0.010346611484738748,0.9999420107297352,-0.00017127171101561565,0.00017879062087804363
0.6349206349206349,0.38095238095238093,0.010346611484738748,1.1006839733612328,0.015527968247844465,-0.01384695447864125
0.36507936507936506,0.2698412698412698,0.010346611484738748,1.0155932394710028,-0.0019088503545125627,-0.0036432076285685157
0.23809523809523808,0.5873015873015872,0.010346611484738748,1.0117003002888088,-0.003466850608334238,0.000837188833240664
0.12698412698412698,1.0,0.010346611484738748,1.0002636300899823,-0.00025694294553187645,-9.307424292926779e-05
0.23809523809523808,0.42857142857142855,0.010346611484738748,1.0134906611892336,-0.004003420583702761,-0.0009502876036572134
0.9841269841269841,0.7777777777777777,0.010346611484738748,0.9994146002086358,2.1255536628517226e-05,-5.47524913682607e-05
0.9523809523809523,0.7777777777777777,0.010346611484738748,1.0002504475365586,-0.0002113348208079162,0.00010320324011536027
0.3333333333333333,0.6349206349206349,0.010346611484738748,1.0523698433852737,-0.009194228861219591,0.007276888907562167
0.4126984126984127,0.5714285714285714,0.010346611484738748,1.2627065904233938,-0.029750408042753723,0.023935962282424436
0.7777777777777777,0.25396825396825395,0.010346611484738748,1.000590469873215,-2.3390892471522064e-05,-0.00019129139391569619
0.23809523809523808,0.6190476190476191,0.010346611484738748,1.0084188902721591,-0.0019317672854930763,0.0009296683439960236
0.4126984126984127,0.19047619047619047,0.010346611484738748,1.0029150861936649,-0.0004372191477622047,-0.0014634975102935635
0.4603174603174603,0.6825396825396826,0.010346611484738748,1.089044795833008,-0.00424357454797848,0.018260505597429175
0.9365079365079365,0.5714285714285714,0.010346611484738748,1.0000517076704563,-9.013945343864233e-05,6.119669258157919e-05
0.7777777777777777,0.5714285714285714,0.010346611484738748,1.009079702160744,0.002505187044620695,0.0005149660491436995
0.5079365079365079,0.6666666666666666,0.010346611484738748,1.125891954422107,0.0008476238372697891,0.024619185787055825
0.09523809523809523,0.06349206349206349,0.010346611484738748,0.9994401335513099,-0.00018093918667934947,-0.00015778591119645409
0.746031746031746,0.8095238095238095,0.010346611484738748,1.000716134082407,-0.00011709476614364564,0.00019455202803026422
0.23809523809523808,0.47619047619047616,0.010346611484738748,1.0170486237645957,-0.004594435791342281,-2.2674881054612927e-05
0.873015873015873,0.7777777777777777,0.010346611484738748,1.0005148492725087,0.0002220384113317391,-1.841072325634059e-05
